Model,File,maxF1,minF1,mean,std,0.5,1,1.5,2,median,var,0.5,1,1.5,2,Q1,Q3,iqr,0.5,1,1.5,2,max
LSTM-AE,13,0.7549407114624505,0.5962825278810409,0.017070696438226427,0.005920001058013759,0,0,0,0,0.015004862949158218,0.0044231552717850795,0,0,0,0,0.012522290983671728,0.020213009763693824,0,0,0,0,0.03207357731231713
LSTM-AE,14,0.7687434002111933,0.7293023255813953,0.03563594730638787,0.006252379357131183,0,0,0,0,0.03492119003731146,0.0068509617306923894,0,0,0,0,0.03172342432931594,0.040563709045433334,0,0,0,0,0.05143662717968863
LSTM-AE,15,0.7551546391752577,0.10849056603773584,0.05476553122986671,0.01640681173984668,0,0,0,0,0.05603301932146682,0.0190411074015363,0,0,0,0,0.04153832697189725,0.06655208717625664,0,0,0,0,0.0827311443200041
LSTM-AE,16,0.7905138339920948,0.5931623931623933,0.012974304853109641,0.00448946450882941,0,0,0,0,0.012110760829087847,0.004422324509956182,0,0,0,0,0.00964417776595545,0.015317698826290449,0,0,0,0,0.0273653006415687
LSTM-AE,17,0.8759604829857299,0.7725072604065827,0.0777684682071095,0.048917962354919034,0,0,0,0,0.056066728200483494,0.0454629022229322,0,0,0,0,0.03587838842207294,0.10744738929514934,0,0,0,0,0.18591797088816775
LSTM-AE,18,0.896265560165975,0.7816091954022988,0.04338444027879525,0.013395999173201554,0,0,0,0,0.04291961854374019,0.01595676419466574,0,0,0,0,0.03305388761913172,0.053682308544189226,0,0,0,0,0.07225008148380806
LSTM-AE,19,0.8696883852691218,0.7855361596009975,0.016661651254737668,0.005937210985066886,0,0,0,0,0.016499993533385788,0.007063489153265954,0,0,0,0,0.011735735369844742,0.021164977457476804,0,0,0,0,0.029376863148541214
LSTM-AE,20,0.8688524590163935,0.6519607843137255,0.02274465564739424,0.005636167467701994,0,0,0,0,0.02187817711928643,0.005889242157163719,0,0,0,0,0.01800397580714426,0.026066948667515213,0,0,0,0,0.03606102724741252
LSTM-AE,21,0,1,0.11178803863505563,0.028009286067638008,0,0,0,0,0.12056369321204104,0.02180959641075486,0,0,0,0,0.09486635237673917,0.13220289488562592,0,0,0,0,0.15412449996212416
LSTM-AE,22,0.7635327635327637,0.6604747162022704,0.025286460450536365,0.00795600453876416,0,0,0,0,0.025464920528661544,0.0063233805283793385,0,0,0,0,0.018311618354628575,0.029509236626017416,0,0,0,0,0.04534070839510749
LSTM-AE,23,0.6727066817667043,0.482962962962963,0.03491998838943278,0.007512416343381284,0,0,0,0,0.036005117074762595,0.008427759885878414,0,0,0,0,0.028268668082907584,0.04016210488395852,0,0,0,0,0.05157441394727206
LSTM-AE,24,0.7782608695652175,0.667802385008518,0.024984207818593566,0.006971098544640829,0,0,0,0,0.02493887428193138,0.006609836040365119,0,0,0,0,0.019650180241667634,0.028037390948021573,0,0,0,0,0.046601357358148264
LSTM-AE,25,0.5340425531914893,0.25227963525835867,0.03813321922855789,0.007451665987202699,0,0,0,0,0.0375623387109811,0.007600324761609288,0,0,0,0,0.03243598989025448,0.04252447539043706,0,0,0,0,0.05291204506866302
LSTM-AE,26,0.8797886393659181,0.7444794952681388,0.05785386510377324,0.008979911446459857,0,0,0,0,0.05561384123056223,0.008168797307956891,0,0,0,0,0.05170370205198108,0.06285661605881213,0,0,0,0,0.07835495442026919
LSTM-AE,27,0.7739872068230278,0.6700421940928271,0.0259439984065157,0.007944841415632432,0,0,0,0,0.02462075511224125,0.007051596670435163,0,0,0,0,0.020367644342840878,0.02999790387954257,0,0,0,0,0.05973757307933799
LSTM-AE,28,0.7244805781391147,0.6237393328161366,0.020047386340735163,0.005109590406946053,0,0,0,0,0.020187480789874906,0.004845370555917325,0,0,0,0,0.016694566547757514,0.022053469015871633,0,0,0,0,0.0335451017262119
LSTM-AE,29,0.6871035940803382,0.5531370038412292,0.032988286123177425,0.008456683809015486,0,0,0,0,0.03221362142335902,0.009118406942632083,0,0,0,0,0.025976665959339933,0.03773507147887613,0,0,0,0,0.05952010967824765
LSTM-AE,30,0.8373702422145329,0.6593939393939394,0.02988370589391759,0.007963992742050643,0,0,0,0,0.029091471610786384,0.009119198987785888,0,0,0,0,0.02334348331553947,0.036294828607109114,0,0,0,0,0.04498217722543437
LSTM-AE,31,0.7295968534906588,0.11816192560175055,0.03308408180345786,0.018057961419505227,0,0,0,0,0.0251724007318275,0.013767006156479591,0,0,0,0,0.018538261348381376,0.04793479726546666,0,0,0,0,0.07489200456263805
LSTM-AE,32,0.8330995792426368,0.7109826589595376,0.025643857087160167,0.006747602430716152,0,0,0,0,0.026105745085700214,0.008355970748312664,0,0,0,0,0.020469720029506592,0.030921910622445658,0,0,0,0,0.040371246960156724
